"User ID","Username","Comment ID","Comment","Comment Time","User Homepage","Avatar URL"
"2116515134","daniel_endra_christiawan","=""17925285662750280""","Kalau ikut psikotes sblm pelatihan dapat uang saku gak sih?","8/10/2023, 8:31:01 AM","https://www.instagram.com/daniel_endra_christiawan","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/386646418_1155793789142275_7148849355245387646_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GjacJWBY7tAQ7kNvgGrKBuL&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCh8TMqMz1nCvWgCA7Y45kxbQFza0ay_Xc6zQYirydMwA&oe=666EC94F&_nc_sid=0985b0"
"9501001843","akutita_","=""18389078557018598""","@adp0497 loh samaan kak terus giamnaa ini","10/5/2023, 6:31:11 PM","https://www.instagram.com/akutita_","https://instagram.fsub6-1.fna.fbcdn.net/v/t51.2885-19/446214707_414312964769038_6735475944660103168_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=og4YF03gOf8Q7kNvgFQ18cM&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCv0rZRf1isqjwOBKotHbovM7U7oODBvKEMnWH5sABRGg&oe=666EE015&_nc_sid=0985b0"
"7065711258","muhammad_rizal1702","=""17846968347079153""","Mau tanya ini harus punya KTP Surabaya ya temB","10/15/2023, 10:48:55 AM","https://www.instagram.com/muhammad_rizal1702","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/334289249_739538207970079_8160510641545622188_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=DBlWm-YFBXMQ7kNvgHhRehv&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBBHBnENg3278pSwmfk8X_VJQtXJ1JEDQuRbTNIX2pVOQ&oe=666EF08A&_nc_sid=0985b0"
"9522375524","rizkisan01","=""18005291990032446""","@moch.syafarudinudin86 iya, soalnya cuman for****tas","10/25/2023, 3:51:42 PM","https://www.instagram.com/rizkisan01","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/425140435_757865522477635_1712317781783328815_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=x7nY9Jf5k7sQ7kNvgGHsD01&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC5yl8ODqt9kuyT_ZHDw7wiLweWi5fGGu-Xq1nog_AE7w&oe=666EF0BB&_nc_sid=0985b0"
"48249427105","moch.syafarudinudin86","=""18093510604371274""","@rizkisan01 percuma mas sekarang","10/25/2023, 7:23:40 PM","https://www.instagram.com/moch.syafarudinudin86","https://instagram.fsub6-1.fna.fbcdn.net/v/t51.2885-19/361979904_1000871564266818_2513652542455203542_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=0v08dDyjl1AQ7kNvgHguYV7&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBERlL4Tgu6B1zFXvRB3HFeofEJgVLpAAM63XZoCBrTfA&oe=666EC797&_nc_sid=0985b0"
"9660420565","noviita.candra","=""18377518660067093""","@andikafarel1677","11/6/2023, 3:06:51 PM","https://www.instagram.com/noviita.candra","https://instagram.fsub6-1.fna.fbcdn.net/v/t51.2885-19/236725177_1429247744135682_4422878758420514817_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=iIOc6yj0wNAQ7kNvgHFdO3T&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC16h9ib3nwjPUorhh3wbUV7zYwrre4PywZPNbVN82f1A&oe=666EE5A9&_nc_sid=0985b0"
"1953515864","leonheart_31","=""18019073731787822""","@akutita_ sama aku juga.. aneh banget webnya","12/8/2023, 9:26:56 AM","https://www.instagram.com/leonheart_31","https://instagram.fsub6-1.fna.fbcdn.net/v/t51.2885-19/397397262_711958677069414_6834247132523417177_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=wrMG1O6lErcQ7kNvgH35lIN&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAk-vdYJ-Q-d-WdDq_KBMOyoR9TaeRK9fg335YjUo88yQ&oe=666ECBAF&_nc_sid=0985b0"
"4606038194","dodypass7","=""17883819674976263""","@adp0497 datang aja lsg kedisnakernya klarfikasi disitu","12/9/2023, 1:03:48 PM","https://www.instagram.com/dodypass7","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/139572805_252512089556557_7845382766411366968_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Gpp_hZ1nlvkQ7kNvgG8q2Zx&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDJtbcuBUXR3V49r1mdzyFoQm6nw2Ar-rDjjLEv0sjH6A&oe=666ED1AA&_nc_sid=0985b0"
"1979896662","yoomee._","=""17956876673695956""","aku pencet lupa password trs reset ttp gabisa, notifnya reset gagal","12/14/2023, 12:30:50 PM","https://www.instagram.com/yoomee._","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/372593044_707951161174009_1299820997561567614_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=OrAhbTgct5UQ7kNvgFftS32&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAgmi5A0CuSLh8y6Tghh8S5kRqbmsEBG0whvMtPttuigw&oe=666ED509&_nc_sid=0985b0"
"1169161275","y4k08","=""18040145368713808""","@moch.syafarudinudin86 lowongan kerjanya banyak yg minta min.D1..SMK/STM dicari gak ada..","1/31/2024, 9:46:26 AM","https://www.instagram.com/y4k08","https://instagram.fsub6-7.fna.fbcdn.net/v/t51.2885-19/364954846_123753540760864_2894260108466964057_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-7.fna.fbcdn.net&_nc_cat=104&_nc_ohc=WVoR2uNpzSQQ7kNvgGiXu9C&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDhEWszDKoS7PA4FL0o2EdPEnuvXFisMwQyHCNMSVsr3Q&oe=666EC7A0&_nc_sid=0985b0"
